VISITOR_ID,FIRST_REVENUE_SESSION_TIMESTAMP,SESSION_COUNT_TO_REVENUE_SESSION,SESSION_COUNT_GROUP
235043003725411619,2016-10-12 02:58:07.000,1,SINGLE_SESSION
6585154351202228572,2017-04-13 23:59:37.000,1,SINGLE_SESSION
7463172420271311409,2016-10-13 21:41:19.000,1,SINGLE_SESSION
6736342148988696892,2017-02-20 05:06:19.000,1,SINGLE_SESSION
4445678624242926919,2016-08-31 14:09:43.000,1,SINGLE_SESSION
1277222785270876004,2016-12-13 23:01:27.000,1,SINGLE_SESSION
7105658229797092867,2016-09-09 04:41:32.000,1,SINGLE_SESSION
7806543448896890229,2016-12-20 09:14:03.000,1,SINGLE_SESSION
4153704017648170071,2017-04-13 13:08:00.000,1,SINGLE_SESSION
3795540402118336665,2017-03-01 21:41:36.000,1,SINGLE_SESSION
8046522402447421999,2016-10-16 20:43:34.000,1,SINGLE_SESSION
1845281550200982748,2017-01-05 14:48:36.000,1,SINGLE_SESSION
6956884428765583506,2016-12-28 19:00:19.000,1,SINGLE_SESSION
9597957223706817135,2016-10-02 19:23:58.000,1,SINGLE_SESSION
7765852872572562365,2016-11-17 15:52:34.000,1,SINGLE_SESSION
2278010146232311473,2017-06-09 01:07:30.000,1,SINGLE_SESSION
2272979836636092591,2017-01-04 22:04:08.000,1,SINGLE_SESSION
9187801447162670683,2017-05-24 14:40:42.000,1,SINGLE_SESSION
2499234879670419046,2017-05-25 20:49:04.000,1,SINGLE_SESSION
6068721773356724228,2017-06-12 11:29:29.000,1,SINGLE_SESSION
1150675365558064618,2016-12-11 18:51:00.000,1,SINGLE_SESSION
5152933967537529701,2016-09-14 21:46:28.000,1,SINGLE_SESSION
3490941383536951175,2017-05-23 09:04:22.000,1,SINGLE_SESSION
1113340453479949203,2016-12-29 22:17:43.000,1,SINGLE_SESSION
9911451154506607743,2017-07-20 11:38:42.000,1,SINGLE_SESSION
155361204971183101,2017-05-30 19:20:36.000,1,SINGLE_SESSION
3140609844524297728,2016-11-25 16:44:10.000,1,SINGLE_SESSION
4867215343884385131,2016-12-18 18:06:26.000,1,SINGLE_SESSION
9936682614369895259,2016-08-20 19:59:09.000,1,SINGLE_SESSION
5992855371735669214,2016-10-08 18:10:00.000,2,MULTI_SESSION
651960369207538151,2016-08-19 03:34:56.000,1,SINGLE_SESSION
5652101550786394440,2017-04-18 20:11:32.000,1,SINGLE_SESSION
1004387731868322508,2017-01-23 00:52:41.000,1,SINGLE_SESSION
3073830805992104825,2016-08-23 23:52:05.000,1,SINGLE_SESSION
7589137567725941774,2016-08-01 18:23:21.000,1,SINGLE_SESSION
4433326148988100298,2016-08-14 16:31:22.000,1,SINGLE_SESSION
8428387378868441998,2017-02-27 22:39:03.000,1,SINGLE_SESSION
4548986347672972514,2017-01-17 23:34:15.000,2,MULTI_SESSION
8197492801805308758,2016-08-19 21:20:36.000,2,MULTI_SESSION
6748119640287592894,2017-06-30 06:00:53.000,1,SINGLE_SESSION
683463694449296647,2017-04-29 02:16:11.000,2,MULTI_SESSION
8985948032553964111,2016-11-16 22:11:14.000,1,SINGLE_SESSION
9495542473910378037,2017-07-19 00:50:29.000,1,SINGLE_SESSION
9941820622412680350,2016-08-30 12:43:53.000,1,SINGLE_SESSION
9546342724507949955,2016-12-08 17:16:55.000,1,SINGLE_SESSION
9218024446277360910,2016-10-07 01:43:53.000,1,SINGLE_SESSION
5451348672261739783,2017-07-31 17:03:11.000,2,MULTI_SESSION
4290831302541966980,2017-01-26 18:52:51.000,1,SINGLE_SESSION
2188014721891389633,2017-03-20 17:03:54.000,1,SINGLE_SESSION
9364595610986559397,2017-04-28 22:48:23.000,1,SINGLE_SESSION
647109355709882719,2016-12-17 00:10:57.000,1,SINGLE_SESSION
4431313163178462684,2017-01-06 22:12:07.000,1,SINGLE_SESSION
4125169582093788540,2017-04-14 18:46:14.000,1,SINGLE_SESSION
1680230246971032368,2017-03-04 00:50:25.000,1,SINGLE_SESSION
4129136216098489024,2017-03-27 00:32:47.000,1,SINGLE_SESSION
9723761653714272430,2016-12-14 13:49:07.000,2,MULTI_SESSION
4993519711854402788,2017-02-17 22:09:27.000,1,SINGLE_SESSION
2375734461566833822,2017-04-19 22:02:20.000,1,SINGLE_SESSION
4155916412734700060,2017-04-19 01:41:36.000,1,SINGLE_SESSION
2966465528641096132,2017-07-13 22:21:13.000,1,SINGLE_SESSION
6565636910376220215,2017-05-19 16:04:39.000,1,SINGLE_SESSION
9850138238904592883,2016-09-06 13:02:17.000,1,SINGLE_SESSION
7183850423980283722,2016-12-07 21:25:04.000,1,SINGLE_SESSION
2070184068182824137,2016-08-31 20:09:49.000,1,SINGLE_SESSION
3391371207605838551,2017-01-01 03:21:08.000,1,SINGLE_SESSION
3308569141773281409,2016-08-22 22:47:55.000,1,SINGLE_SESSION
574149303737191374,2016-11-29 04:55:41.000,1,SINGLE_SESSION
7527510721694637931,2016-12-06 02:53:11.000,1,SINGLE_SESSION
2418102200342405484,2017-04-01 18:48:49.000,1,SINGLE_SESSION
8145163960852754604,2016-11-04 14:31:09.000,1,SINGLE_SESSION
4350312433518754361,2017-05-16 15:33:47.000,1,SINGLE_SESSION
1178180340846951402,2017-04-03 18:53:30.000,1,SINGLE_SESSION
9593962411719065292,2016-09-01 16:27:08.000,1,SINGLE_SESSION
9701061368030628353,2016-10-10 16:50:38.000,1,SINGLE_SESSION
4921164705403021310,2017-06-15 13:53:43.000,1,SINGLE_SESSION
2325745722959450968,2016-08-12 01:21:12.000,1,SINGLE_SESSION
4329333920504195521,2017-02-24 17:06:08.000,1,SINGLE_SESSION
1554718843022291627,2016-10-19 15:03:31.000,2,MULTI_SESSION
4545152794461452964,2017-07-27 19:38:50.000,1,SINGLE_SESSION
8206950109524998366,2017-05-13 01:02:09.000,1,SINGLE_SESSION
4633732335432230842,2017-04-28 13:07:10.000,1,SINGLE_SESSION
3004372961374540128,2017-03-02 08:06:22.000,1,SINGLE_SESSION
3490620713275982342,2017-07-06 14:38:17.000,2,MULTI_SESSION
5376929534798257568,2016-09-02 01:14:30.000,1,SINGLE_SESSION
2339706083107095854,2017-03-16 20:53:04.000,1,SINGLE_SESSION
8235813332821262003,2017-04-26 21:20:59.000,1,SINGLE_SESSION
1491231904139719866,2017-04-10 19:14:48.000,1,SINGLE_SESSION
3607433621534632946,2017-05-12 17:57:17.000,1,SINGLE_SESSION
9664089506613891955,2016-08-06 19:33:32.000,1,SINGLE_SESSION
2270672806084201655,2017-06-26 21:53:07.000,1,SINGLE_SESSION
5379904968575020585,2017-06-19 00:05:54.000,1,SINGLE_SESSION
7940447523657179296,2016-12-10 16:31:14.000,1,SINGLE_SESSION
0018400544049332170,2017-03-16 05:36:32.000,1,SINGLE_SESSION
0052757360225662149,2017-04-10 20:22:17.000,1,SINGLE_SESSION
8317219000040874325,2016-09-12 13:31:13.000,1,SINGLE_SESSION
4717136695286769796,2017-07-19 04:27:41.000,1,SINGLE_SESSION
7266506425665550772,2017-01-09 18:19:04.000,1,SINGLE_SESSION
1705138501904167944,2016-08-30 21:24:20.000,1,SINGLE_SESSION
1370676865164124718,2017-06-10 01:58:10.000,1,SINGLE_SESSION
4272803504302903779,2016-10-28 03:34:34.000,1,SINGLE_SESSION
1150575182630321443,2017-04-11 03:20:44.000,1,SINGLE_SESSION
3551040750443861038,2017-07-22 00:01:20.000,1,SINGLE_SESSION
4888401942405274345,2017-01-19 22:07:31.000,1,SINGLE_SESSION
4984938517097461909,2016-12-05 03:49:09.000,1,SINGLE_SESSION
1868405397995157975,2017-07-19 00:32:53.000,1,SINGLE_SESSION
03717831825503026,2017-08-02 02:35:03.000,1,SINGLE_SESSION
8818233605702333697,2016-10-23 16:11:02.000,2,MULTI_SESSION
60637300837021971,2017-03-01 11:14:09.000,1,SINGLE_SESSION
5988082186046287943,2017-06-04 01:43:26.000,1,SINGLE_SESSION
3101662058536674321,2017-08-02 04:12:29.000,1,SINGLE_SESSION
3536855989510747054,2016-09-21 05:17:58.000,1,SINGLE_SESSION
7181633001164008604,2017-06-13 02:56:36.000,2,MULTI_SESSION
7376304169676630885,2017-01-24 17:30:54.000,1,SINGLE_SESSION
1439158050159704708,2016-12-09 18:21:10.000,1,SINGLE_SESSION
573944389511782755,2016-10-28 22:10:13.000,1,SINGLE_SESSION
9964156711625932045,2016-09-07 21:17:13.000,1,SINGLE_SESSION
0300387133164635049,2016-09-22 15:59:05.000,1,SINGLE_SESSION
7334131787094252765,2017-06-19 03:20:37.000,1,SINGLE_SESSION
2326342894526494508,2017-05-04 03:11:06.000,1,SINGLE_SESSION
4651661279125746889,2016-10-05 00:36:28.000,1,SINGLE_SESSION
1303409560162240263,2017-05-29 02:05:30.000,1,SINGLE_SESSION
7971854024765192624,2017-02-12 18:37:23.000,1,SINGLE_SESSION
3845084664510267721,2017-02-06 22:07:23.000,1,SINGLE_SESSION
8150757985945162593,2016-11-29 04:59:56.000,1,SINGLE_SESSION
0177654337280434386,2016-10-15 01:01:52.000,1,SINGLE_SESSION
301568042851919466,2017-05-23 02:35:20.000,1,SINGLE_SESSION
1859923053751186774,2016-12-09 22:58:29.000,1,SINGLE_SESSION
5610138388014426399,2017-06-28 15:21:49.000,1,SINGLE_SESSION
9814816673410517752,2017-06-29 19:25:24.000,1,SINGLE_SESSION
051516119104547275,2017-07-07 22:55:29.000,1,SINGLE_SESSION
4447376418318165565,2016-08-11 20:19:06.000,1,SINGLE_SESSION
6887277539694233275,2017-06-12 16:43:39.000,1,SINGLE_SESSION
528933380496819911,2017-01-03 18:08:20.000,1,SINGLE_SESSION
0037806222406366969,2017-06-07 19:25:40.000,1,SINGLE_SESSION
9574251971324605553,2017-03-18 01:37:09.000,1,SINGLE_SESSION
5100514931968748842,2016-09-10 01:32:49.000,1,SINGLE_SESSION
6801016533412505904,2016-10-20 21:38:09.000,1,SINGLE_SESSION
928560936983652295,2016-12-16 01:53:52.000,1,SINGLE_SESSION
4833274425620636331,2017-04-29 08:36:02.000,1,SINGLE_SESSION
4434685294441627537,2016-11-08 17:18:03.000,1,SINGLE_SESSION
8202495144218667422,2017-02-17 19:00:48.000,1,SINGLE_SESSION
4427647251308274607,2017-06-21 18:19:02.000,1,SINGLE_SESSION
4058842372773044061,2016-08-24 15:52:33.000,1,SINGLE_SESSION
7896369965230790406,2016-09-17 02:21:27.000,1,SINGLE_SESSION
2499407186380266291,2017-01-17 06:15:04.000,1,SINGLE_SESSION
9225817754546900364,2016-12-17 13:26:22.000,1,SINGLE_SESSION
5643846137033139935,2016-11-24 02:47:47.000,1,SINGLE_SESSION
7327561747023669346,2016-11-25 12:10:00.000,1,SINGLE_SESSION
7762808356071305639,2016-12-12 19:57:09.000,1,SINGLE_SESSION
4808974885561715322,2016-10-18 00:29:46.000,1,SINGLE_SESSION
45411762601202035,2016-11-15 21:11:01.000,1,SINGLE_SESSION
280088274265058989,2016-11-17 18:13:57.000,1,SINGLE_SESSION
612931240198528311,2016-10-04 21:34:27.000,1,SINGLE_SESSION
0197277329550470329,2016-09-07 15:46:05.000,1,SINGLE_SESSION
2438001988287339845,2017-07-06 19:22:28.000,1,SINGLE_SESSION
1999477392807291366,2016-08-16 18:25:43.000,1,SINGLE_SESSION
9317886250645600595,2016-08-07 00:15:31.000,1,SINGLE_SESSION
278294025625890361,2016-12-08 19:48:00.000,2,MULTI_SESSION
1853598182868352688,2017-01-19 17:21:46.000,1,SINGLE_SESSION
1113552768823939609,2017-04-25 21:13:27.000,1,SINGLE_SESSION
9991633376050115277,2017-02-18 00:12:53.000,1,SINGLE_SESSION
7950848969150459416,2016-11-26 21:37:02.000,1,SINGLE_SESSION
3238100225878296551,2017-05-01 15:08:27.000,1,SINGLE_SESSION
8199640753422534996,2017-06-13 23:02:51.000,1,SINGLE_SESSION
6318304675637687761,2016-10-17 17:10:39.000,1,SINGLE_SESSION
3803605814309337708,2016-11-16 04:22:57.000,1,SINGLE_SESSION
4904370510089389570,2016-09-10 20:47:39.000,1,SINGLE_SESSION
6332990203478940744,2017-07-05 16:34:17.000,1,SINGLE_SESSION
0071915269577377513,2016-09-21 15:03:05.000,1,SINGLE_SESSION
3756090166719377367,2016-08-07 20:04:52.000,1,SINGLE_SESSION
0106737648841708519,2017-03-31 21:52:10.000,1,SINGLE_SESSION
1579091096057417396,2016-12-14 05:25:52.000,1,SINGLE_SESSION
1515634577143113797,2017-05-27 05:58:55.000,1,SINGLE_SESSION
2341086192998604055,2016-09-22 18:51:26.000,1,SINGLE_SESSION
781232080470154469,2017-04-14 17:41:50.000,1,SINGLE_SESSION
4061992416508619194,2016-09-02 05:08:40.000,2,MULTI_SESSION
2888994662401288163,2017-07-24 19:59:08.000,1,SINGLE_SESSION
832152661091318994,2017-04-06 16:24:13.000,1,SINGLE_SESSION
3940793418850616637,2017-05-28 17:49:53.000,1,SINGLE_SESSION
4756749329689937971,2016-11-28 03:24:02.000,1,SINGLE_SESSION
354329453399627810,2016-08-05 22:56:31.000,1,SINGLE_SESSION
614194214723197176,2016-11-14 08:07:53.000,1,SINGLE_SESSION
9561553646862286320,2016-10-10 05:09:47.000,1,SINGLE_SESSION
3584235737298895551,2017-03-06 18:48:01.000,1,SINGLE_SESSION
0426743790293007914,2017-04-21 20:28:40.000,1,SINGLE_SESSION
412554141248368974,2017-04-17 15:06:05.000,1,SINGLE_SESSION
2510791568842983077,2017-04-28 23:24:29.000,1,SINGLE_SESSION
3818907842286090895,2017-06-27 18:38:18.000,1,SINGLE_SESSION
0126511061239826414,2017-06-29 02:42:09.000,1,SINGLE_SESSION
0600237702497948707,2017-07-15 00:40:38.000,1,SINGLE_SESSION
7801319347320449499,2016-12-29 17:55:45.000,1,SINGLE_SESSION
9070662269260587187,2017-04-18 16:06:07.000,3,MULTI_SESSION
477281910993120754,2016-12-15 19:15:46.000,1,SINGLE_SESSION
8031999310239628131,2017-04-21 20:03:44.000,1,SINGLE_SESSION
5822507933950727882,2016-12-12 22:37:31.000,1,SINGLE_SESSION
32658239211545930,2016-12-17 00:26:06.000,1,SINGLE_SESSION
9076855423971870982,2016-12-16 19:53:38.000,1,SINGLE_SESSION
8287454401511660857,2017-07-07 18:47:17.000,1,SINGLE_SESSION
86439549065030167,2016-12-09 17:08:33.000,1,SINGLE_SESSION
461656900049182225,2016-12-07 00:05:16.000,1,SINGLE_SESSION
0973548621648537135,2017-06-18 22:22:16.000,1,SINGLE_SESSION
0103234801488366057,2017-06-15 04:17:00.000,1,SINGLE_SESSION
3073854849237490517,2017-01-24 18:22:43.000,1,SINGLE_SESSION
6794112710771177678,2016-12-09 00:26:43.000,1,SINGLE_SESSION
7390694585389371689,2016-09-13 05:11:38.000,1,SINGLE_SESSION
0376116041887932016,2017-05-20 03:29:14.000,1,SINGLE_SESSION
6923538031077871688,2016-08-23 12:17:17.000,1,SINGLE_SESSION
0394645209696766041,2017-04-20 15:03:35.000,3,MULTI_SESSION
3229423601682163075,2016-12-20 23:22:45.000,1,SINGLE_SESSION
627462873100311863,2016-08-10 20:15:24.000,1,SINGLE_SESSION
5003837792682817049,2016-08-23 15:05:19.000,1,SINGLE_SESSION
6366599753024688365,2016-12-17 03:11:40.000,1,SINGLE_SESSION
6215086424857497145,2016-09-26 19:17:20.000,1,SINGLE_SESSION
1631675056945352864,2016-11-08 02:08:43.000,1,SINGLE_SESSION
874039896692941691,2017-04-22 22:52:16.000,1,SINGLE_SESSION
8693462511450231969,2017-06-28 23:33:29.000,3,MULTI_SESSION
4998040848366401198,2017-05-16 20:11:10.000,1,SINGLE_SESSION
8919336618754256169,2016-08-22 20:48:48.000,1,SINGLE_SESSION
5481905937199610748,2016-08-19 19:05:53.000,1,SINGLE_SESSION
5522900869566252601,2017-05-20 03:08:19.000,1,SINGLE_SESSION
6710887116660437849,2016-10-27 16:37:52.000,1,SINGLE_SESSION
5526508111832118259,2017-04-06 02:56:33.000,1,SINGLE_SESSION
902909418531010642,2016-10-05 15:36:58.000,1,SINGLE_SESSION
4186017304980916856,2016-12-11 18:57:41.000,1,SINGLE_SESSION
9218407649546437318,2017-02-04 18:12:45.000,1,SINGLE_SESSION
8923647985251251100,2016-11-02 15:30:56.000,2,MULTI_SESSION
4892436611585993575,2017-03-29 22:46:10.000,1,SINGLE_SESSION
2765600170836507620,2017-07-01 02:02:07.000,1,SINGLE_SESSION
6846751553116402578,2016-11-19 06:47:54.000,1,SINGLE_SESSION
1840851331130609869,2017-05-19 15:32:16.000,1,SINGLE_SESSION
8932337508272506639,2016-08-23 20:26:12.000,1,SINGLE_SESSION
8339039424154298019,2016-11-14 13:24:01.000,1,SINGLE_SESSION
649093489751982679,2017-01-05 19:51:49.000,1,SINGLE_SESSION
7477146057219663265,2016-12-10 14:08:07.000,1,SINGLE_SESSION
3004558103981470541,2016-08-13 13:47:24.000,1,SINGLE_SESSION
6909642805353116140,2016-11-23 03:49:28.000,1,SINGLE_SESSION
7166449056011989823,2017-07-29 01:29:55.000,1,SINGLE_SESSION
4716582509715548824,2016-12-20 22:07:34.000,1,SINGLE_SESSION
163790840341192154,2017-05-01 14:46:18.000,1,SINGLE_SESSION
2133819475658322913,2016-10-07 20:48:11.000,1,SINGLE_SESSION
6379920233928997690,2016-12-20 04:42:52.000,1,SINGLE_SESSION
4289438009757949652,2016-10-28 21:44:27.000,1,SINGLE_SESSION
770809688008689824,2016-12-05 00:48:38.000,1,SINGLE_SESSION
1600149537033335850,2017-01-12 15:56:51.000,1,SINGLE_SESSION
3651236178297413161,2016-08-04 20:05:25.000,2,MULTI_SESSION
3264354418157735832,2017-04-14 16:26:40.000,1,SINGLE_SESSION
1194057648431654895,2016-08-04 19:38:15.000,1,SINGLE_SESSION
1871702930440783292,2016-12-06 14:21:48.000,1,SINGLE_SESSION
9174179047311042433,2017-04-02 20:28:46.000,1,SINGLE_SESSION
2242104653639396503,2017-02-06 16:31:52.000,1,SINGLE_SESSION
1257490177603749708,2016-11-21 19:30:12.000,1,SINGLE_SESSION
4609004095369993884,2016-12-12 15:05:24.000,1,SINGLE_SESSION
4144610970742567505,2016-11-08 20:31:37.000,1,SINGLE_SESSION
3272999989978814432,2016-09-21 16:21:52.000,1,SINGLE_SESSION
9820981713611818804,2017-05-30 01:51:37.000,1,SINGLE_SESSION
1244801370532831083,2017-05-08 13:39:13.000,1,SINGLE_SESSION
0039541267107154262,2017-03-09 23:28:40.000,2,MULTI_SESSION
2120739286981065717,2016-08-19 23:57:54.000,1,SINGLE_SESSION
0990618717119574179,2017-03-18 10:44:45.000,1,SINGLE_SESSION
7990454624282115583,2016-08-16 17:21:20.000,1,SINGLE_SESSION
7041939324822632725,2017-02-06 10:10:30.000,2,MULTI_SESSION
054330779667294142,2017-03-01 16:35:38.000,1,SINGLE_SESSION
3943384499857599795,2016-11-06 01:09:00.000,1,SINGLE_SESSION
8432434567618305534,2016-11-17 14:33:49.000,1,SINGLE_SESSION
963477944460779466,2017-02-15 15:25:02.000,1,SINGLE_SESSION
7024887290534321436,2016-08-10 11:56:37.000,1,SINGLE_SESSION
6161008346911953801,2016-08-18 01:59:03.000,1,SINGLE_SESSION
9913050839913654697,2017-01-23 04:25:36.000,1,SINGLE_SESSION
1958192249642375634,2017-07-06 21:51:35.000,1,SINGLE_SESSION
1922068803710051901,2017-06-27 22:12:30.000,1,SINGLE_SESSION
319754919174019978,2016-10-19 04:12:14.000,1,SINGLE_SESSION
9460311742865907976,2017-07-02 16:26:56.000,1,SINGLE_SESSION
0855579681303585688,2017-01-29 00:20:29.000,1,SINGLE_SESSION
601115360451826853,2016-12-17 10:46:29.000,1,SINGLE_SESSION
1380620338132951114,2016-08-02 12:49:34.000,1,SINGLE_SESSION
3023150673904002586,2017-05-22 17:45:47.000,1,SINGLE_SESSION
1441816679922276355,2017-02-24 22:13:13.000,1,SINGLE_SESSION
6368397027577804857,2016-12-02 17:29:54.000,1,SINGLE_SESSION
2680658100741935889,2016-08-24 16:20:01.000,1,SINGLE_SESSION
3957742022679952929,2016-09-26 16:13:45.000,1,SINGLE_SESSION
6208916346647925082,2017-05-16 23:23:33.000,1,SINGLE_SESSION
4785301051218469370,2016-12-13 13:11:07.000,1,SINGLE_SESSION
029131400687020410,2016-11-16 21:59:02.000,1,SINGLE_SESSION
1478676114594382999,2017-03-28 00:02:24.000,1,SINGLE_SESSION
4738075153873011166,2017-01-09 19:33:36.000,1,SINGLE_SESSION
2411342939507401088,2016-08-10 15:47:17.000,1,SINGLE_SESSION
7888170618859992433,2016-08-24 08:13:22.000,1,SINGLE_SESSION
8943826077363330152,2017-02-11 04:23:30.000,1,SINGLE_SESSION
6797720832813064736,2017-04-28 22:28:26.000,1,SINGLE_SESSION
3158480820561583976,2016-12-05 15:52:52.000,1,SINGLE_SESSION
4248371706463587164,2016-11-17 15:24:18.000,1,SINGLE_SESSION
6434529848917019057,2016-11-01 06:41:03.000,1,SINGLE_SESSION
3541771014027462140,2017-02-15 19:27:12.000,1,SINGLE_SESSION
4070877498378566349,2017-04-17 17:24:35.000,1,SINGLE_SESSION
5033337296820390536,2016-10-23 16:21:48.000,1,SINGLE_SESSION
6350737795498436074,2017-05-08 16:23:52.000,1,SINGLE_SESSION
3978036795131267549,2017-04-18 19:18:12.000,1,SINGLE_SESSION
5849047168572245769,2017-04-17 00:03:32.000,1,SINGLE_SESSION
9450483833307402164,2017-04-26 23:21:48.000,1,SINGLE_SESSION
2459432206617896206,2017-07-30 05:37:34.000,1,SINGLE_SESSION
688220916941408964,2017-05-07 00:25:41.000,1,SINGLE_SESSION
8903811163323410238,2017-07-14 00:26:15.000,1,SINGLE_SESSION
5368975563333608262,2017-01-31 13:12:24.000,1,SINGLE_SESSION
4112758013155736648,2016-11-03 21:13:25.000,1,SINGLE_SESSION
8685842435623374798,2016-10-18 14:38:36.000,1,SINGLE_SESSION
3402015087347475217,2017-04-13 22:13:19.000,1,SINGLE_SESSION
5760490901418119265,2017-04-19 22:09:54.000,1,SINGLE_SESSION
6843021103780631500,2016-12-01 02:42:49.000,1,SINGLE_SESSION
1456483801391424106,2017-03-04 16:53:25.000,1,SINGLE_SESSION
5834707574158732098,2017-05-31 20:33:18.000,1,SINGLE_SESSION
8360090579788961221,2017-06-19 18:37:30.000,1,SINGLE_SESSION
5389570211397748919,2016-12-10 03:38:02.000,1,SINGLE_SESSION
1436571442090178657,2017-04-26 14:36:24.000,1,SINGLE_SESSION
8021466760366947417,2017-05-20 21:01:21.000,1,SINGLE_SESSION
5607760817604104979,2017-05-21 18:53:48.000,1,SINGLE_SESSION
6786029887137297772,2017-02-17 22:32:44.000,1,SINGLE_SESSION
6192520188737101553,2016-08-17 00:19:19.000,1,SINGLE_SESSION
789905443393425189,2017-01-03 00:06:51.000,1,SINGLE_SESSION
3567990823007256215,2017-03-20 15:40:38.000,1,SINGLE_SESSION
5363423256210822275,2017-02-20 15:04:31.000,1,SINGLE_SESSION
1295206490988113981,2017-05-13 22:00:20.000,2,MULTI_SESSION
476915905383539402,2016-12-13 17:00:26.000,1,SINGLE_SESSION
9237271576556447449,2017-01-23 01:54:44.000,1,SINGLE_SESSION
3189657412693012023,2016-09-03 14:58:13.000,1,SINGLE_SESSION
1936804138170458457,2017-03-17 01:42:35.000,1,SINGLE_SESSION
9891213406376337214,2016-10-31 13:22:34.000,1,SINGLE_SESSION
0129621051269020257,2016-11-10 04:41:27.000,1,SINGLE_SESSION
2420756541858063826,2017-04-28 22:46:44.000,1,SINGLE_SESSION
4267667384999270973,2017-04-03 20:28:30.000,1,SINGLE_SESSION
2561731443913596466,2017-03-05 23:07:09.000,1,SINGLE_SESSION
704373157724192220,2017-07-07 13:58:47.000,1,SINGLE_SESSION
6494770218013686289,2016-08-17 00:02:43.000,1,SINGLE_SESSION
4438771378166633435,2016-11-29 21:21:44.000,1,SINGLE_SESSION
0284098486783069978,2017-03-18 05:37:53.000,1,SINGLE_SESSION
9050596587717743130,2016-09-01 17:25:47.000,1,SINGLE_SESSION
6037412484633383293,2016-09-08 18:29:50.000,1,SINGLE_SESSION
4759981878863963838,2017-03-28 19:24:15.000,1,SINGLE_SESSION
7589140490994660050,2017-04-07 05:30:13.000,1,SINGLE_SESSION
7316841871565144800,2017-06-15 16:46:51.000,1,SINGLE_SESSION
2551061282285178751,2017-07-07 17:58:17.000,1,SINGLE_SESSION
9654758935896158776,2017-07-18 21:51:11.000,1,SINGLE_SESSION
3770077969238052019,2016-11-30 15:52:46.000,1,SINGLE_SESSION
9508544975396755922,2017-02-06 22:43:37.000,1,SINGLE_SESSION
8837556108431981384,2017-06-08 15:56:44.000,1,SINGLE_SESSION
7351811396250801209,2017-06-05 01:08:24.000,1,SINGLE_SESSION
4807930160918189094,2017-07-26 20:06:20.000,1,SINGLE_SESSION
1392760476578326953,2017-07-21 05:11:40.000,1,SINGLE_SESSION
1152996160105324502,2016-08-09 01:16:29.000,1,SINGLE_SESSION
9017088554957791620,2017-03-21 03:15:42.000,1,SINGLE_SESSION
6844624827081744430,2016-11-07 21:40:19.000,1,SINGLE_SESSION
4776093048652012381,2016-12-18 18:57:34.000,1,SINGLE_SESSION
6885840890081039756,2017-07-25 03:13:11.000,1,SINGLE_SESSION
1492792022571405239,2017-03-11 05:36:17.000,1,SINGLE_SESSION
2114561506253117840,2017-02-02 20:51:35.000,1,SINGLE_SESSION
070893140406305841,2017-01-17 17:32:02.000,1,SINGLE_SESSION
6704734820582532238,2016-09-07 00:48:32.000,1,SINGLE_SESSION
3449650648542579029,2016-11-28 18:53:45.000,1,SINGLE_SESSION
6985203880569403646,2016-12-17 18:41:24.000,1,SINGLE_SESSION
4878479233087678463,2017-06-12 13:36:29.000,1,SINGLE_SESSION
1255368394012652243,2017-07-04 00:02:37.000,1,SINGLE_SESSION
8775794095398505821,2016-12-28 15:36:22.000,1,SINGLE_SESSION
6245962080386953755,2017-07-17 22:58:15.000,1,SINGLE_SESSION
1911795501373926670,2016-09-23 08:10:44.000,1,SINGLE_SESSION
7757589561918883331,2017-07-30 17:10:57.000,1,SINGLE_SESSION
8330472429404648819,2016-12-30 00:43:43.000,1,SINGLE_SESSION
32664267931257576,2016-09-21 16:19:53.000,2,MULTI_SESSION
4343338159400542614,2017-05-19 19:22:44.000,1,SINGLE_SESSION
1864783493750770519,2016-11-15 22:35:41.000,1,SINGLE_SESSION
481908738776854721,2017-07-21 01:09:44.000,1,SINGLE_SESSION
7619394198510596551,2016-11-18 17:19:40.000,2,MULTI_SESSION
391659178324668475,2017-01-18 14:28:38.000,1,SINGLE_SESSION
4310458187512835910,2016-08-28 21:30:48.000,1,SINGLE_SESSION
0259650808338553210,2017-06-12 18:10:26.000,1,SINGLE_SESSION
0200510094584379080,2016-12-04 18:59:09.000,1,SINGLE_SESSION
2785595904293222029,2016-09-13 12:58:05.000,1,SINGLE_SESSION
5291604673691887906,2016-12-02 05:49:03.000,1,SINGLE_SESSION
072871522029318255,2017-01-25 06:57:31.000,3,MULTI_SESSION
859568085427811091,2016-08-15 19:04:53.000,1,SINGLE_SESSION
0254089780577334336,2017-04-12 23:42:35.000,1,SINGLE_SESSION
3730067279535822906,2017-04-12 12:36:26.000,1,SINGLE_SESSION
1516347018012240739,2017-05-01 15:14:42.000,1,SINGLE_SESSION
6023796381284015578,2017-05-12 14:48:39.000,1,SINGLE_SESSION
4474128110841843619,2017-06-12 18:25:00.000,1,SINGLE_SESSION
2339818672404404924,2016-12-15 16:03:37.000,2,MULTI_SESSION
6283772271551550075,2016-12-30 00:03:16.000,1,SINGLE_SESSION
9155837924786381268,2017-05-01 14:06:55.000,1,SINGLE_SESSION
2101739683956099127,2017-06-04 01:05:57.000,1,SINGLE_SESSION
1916023905118162049,2016-12-15 23:07:14.000,1,SINGLE_SESSION
